vehicle_id,insured_value_million_toman,risk_score,segment,has_own_damage_policy,record_type
V02689,449.012183,0.92270019,commercial,True,synthetic
V02690,1858.468477,0.72790116,preferred,True,synthetic
V02691,900.970923,0.88423071,preferred,False,synthetic
V02692,568.261042,0.86408539,standard,True,synthetic
V02693,409.697358,0.77690083,standard,True,synthetic
V02694,810.058034,0.61233003,commercial,True,synthetic
V02695,1669.335921,1.16522714,standard,False,synthetic
V02696,269.92791,0.80783984,standard,True,synthetic
V02697,468.366498,1.3939505,commercial,False,synthetic
V02698,324.872954,0.80152974,commercial,True,synthetic
V02699,1897.212896,1.31016623,standard,True,synthetic
V02700,551.266264,0.9194501,commercial,False,synthetic
V02701,613.396588,0.70099003,standard,True,synthetic
V02702,399.829622,1.12517768,standard,True,synthetic
V02703,294.101291,0.51608626,standard,False,synthetic
V02704,647.305539,0.97840714,standard,True,synthetic
V02705,991.343944,1.06433119,preferred,True,synthetic
V02706,1783.900396,0.73999783,standard,False,synthetic
V02707,1065.367419,0.53710238,standard,True,synthetic
V02708,950.509217,1.2985706,standard,True,synthetic
V02709,692.430795,0.53380185,preferred,True,synthetic
V02710,1963.928189,1.06310741,standard,True,synthetic
V02711,449.505255,1.32835485,standard,False,synthetic
V02712,1334.705349,0.85637262,standard,True,synthetic
V02713,480.753422,1.66120165,preferred,True,synthetic
V02714,532.082517,0.88357485,standard,False,synthetic
V02715,364.227697,1.21194189,standard,False,synthetic
V02716,555.847955,0.87632189,standard,True,synthetic
V02717,531.909512,1.41190977,standard,True,synthetic
V02718,554.187338,0.75896184,preferred,True,synthetic
V02719,988.046323,0.66676651,preferred,True,synthetic
V02720,1276.680475,0.71954309,standard,True,synthetic
V02721,846.026581,0.95495744,preferred,True,synthetic
V02722,514.337449,1.4180155,standard,False,synthetic
V02723,1853.05954,1.36669947,preferred,False,synthetic
V02724,1011.983862,0.81728438,commercial,True,synthetic
V02725,937.704501,0.84275089,preferred,True,synthetic
V02726,1231.185212,0.74437804,standard,True,synthetic
V02727,804.10471,0.6106226,preferred,True,synthetic
V02728,404.530598,0.66915832,standard,False,synthetic
V02729,1145.396097,1.04612971,preferred,True,synthetic
V02730,374.424026,1.09826549,standard,True,synthetic
V02731,1323.723451,0.52934648,standard,True,synthetic
V02732,510.851456,1.20159273,standard,False,synthetic
V02733,1488.741896,1.08874392,standard,False,synthetic
V02734,1833.534875,1.54012118,standard,True,synthetic
V02735,653.060525,1.13213328,standard,False,synthetic
V02736,1830.186708,1.07706778,preferred,True,synthetic
V02737,250.0,1.13849804,preferred,True,synthetic
V02738,758.868881,1.4682113,standard,False,synthetic
V02739,332.545644,0.95103602,standard,True,synthetic
V02740,1415.513331,0.82765364,preferred,True,synthetic
V02741,742.615965,1.2487638,commercial,False,synthetic
V02742,1382.991379,0.63841167,commercial,True,synthetic
V02743,2090.776158,1.73506778,commercial,True,synthetic
V02744,1087.739771,0.70500647,standard,True,synthetic
V02745,1040.549617,0.84255816,commercial,True,synthetic
V02746,275.308159,0.85556892,commercial,False,synthetic
V02747,428.860639,1.05198806,standard,True,synthetic
V02748,576.462994,0.48573296,preferred,True,synthetic
V02749,1199.265059,0.91866756,standard,True,synthetic
V02750,309.24977,1.55800885,preferred,True,synthetic
V02751,1131.444332,1.26056471,preferred,True,synthetic
V02752,1696.827516,1.31705851,standard,True,synthetic
V02753,846.405451,0.58743424,standard,True,synthetic
V02754,433.357036,0.93981918,standard,True,synthetic
V02755,756.308808,0.55579957,standard,True,synthetic
V02756,432.508096,1.78621009,commercial,True,synthetic
V02757,960.578518,1.01685991,preferred,True,synthetic
V02758,1082.501784,0.92277731,standard,True,synthetic
V02759,677.909502,1.50284276,preferred,True,synthetic
V02760,814.799242,0.999726,standard,False,synthetic
V02761,664.822292,1.05936848,standard,True,synthetic
V02762,546.884573,0.75084584,standard,False,synthetic
V02763,1836.77907,0.74178086,standard,True,synthetic
V02764,250.0,0.97188034,preferred,True,synthetic
V02765,982.214879,1.53395551,standard,True,synthetic
V02766,1930.167712,1.4591085,standard,False,synthetic
V02767,712.107175,1.1682423,standard,True,synthetic
V02768,274.059524,1.1027977,standard,False,synthetic
V02769,599.838558,1.49000437,standard,False,synthetic
V02770,281.714829,0.98647906,commercial,True,synthetic
V02771,1267.55371,0.49021038,standard,True,synthetic
V02772,1089.3574,0.88222861,standard,True,synthetic
V02773,856.026197,0.69801697,standard,True,synthetic
V02774,676.729107,1.09805954,commercial,True,synthetic
V02775,525.631797,1.15830737,preferred,False,synthetic
V02776,674.757366,0.81092002,standard,False,synthetic
V02777,908.645949,1.11115481,standard,True,synthetic
V02778,313.571927,0.81374433,standard,False,synthetic
V02779,855.631192,0.69352106,commercial,True,synthetic
V02780,946.954204,0.7953505,standard,True,synthetic
V02781,508.956799,0.89228752,standard,False,synthetic
V02782,592.069091,0.96047503,commercial,False,synthetic
V02783,707.195315,0.46130266,commercial,True,synthetic
V02784,1291.398108,1.15928256,preferred,True,synthetic
V02785,1512.751278,0.68829955,standard,True,synthetic
V02786,406.22775,1.50948058,commercial,False,synthetic
V02787,560.198867,1.05449849,preferred,False,synthetic
V02788,566.407052,0.94256554,standard,True,synthetic
V02789,931.75749,1.35557695,commercial,False,synthetic
V02790,1040.974439,1.68905876,standard,True,synthetic
V02791,1557.977351,2.00430169,standard,True,synthetic
V02792,2418.942004,1.01897171,preferred,True,synthetic
V02793,250.0,0.77969515,preferred,True,synthetic
V02794,861.099548,0.97214821,standard,True,synthetic
V02795,621.40256,1.36705086,standard,True,synthetic
V02796,837.297719,0.99731703,standard,True,synthetic
V02797,1119.255298,0.7905411,standard,True,synthetic
V02798,897.843582,1.20314979,preferred,True,synthetic
V02799,1087.059505,0.90007011,commercial,False,synthetic
V02800,1464.701405,1.53443012,standard,False,synthetic
V02801,914.82832,1.15686395,standard,True,synthetic
V02802,760.48473,1.0776752,standard,True,synthetic
V02803,598.122653,0.86015654,standard,True,synthetic
V02804,470.619139,1.17316524,standard,True,synthetic
V02805,831.632418,1.44179627,standard,True,synthetic
V02806,517.613105,1.72981879,standard,False,synthetic
V02807,405.616438,1.18065858,standard,False,synthetic
V02808,1140.828679,1.35008382,preferred,False,synthetic
V02809,572.934557,1.21420544,preferred,True,synthetic
V02810,1282.871326,1.31322692,standard,True,synthetic
V02811,311.792427,1.56835879,standard,False,synthetic
V02812,779.46792,1.30519522,standard,True,synthetic
V02813,607.883122,0.9811716,standard,False,synthetic
V02814,555.906205,1.50226231,preferred,True,synthetic
V02815,450.6402,0.95820711,commercial,True,synthetic
V02816,1290.089633,0.69540061,standard,True,synthetic
V02817,560.882907,0.83947914,standard,True,synthetic
V02818,605.979483,0.56942056,standard,False,synthetic
V02819,1445.421591,0.62617244,commercial,True,synthetic
V02820,1436.486007,0.70682692,standard,True,synthetic
V02821,291.130352,0.88125118,standard,True,synthetic
V02822,455.982214,0.60511083,standard,True,synthetic
V02823,579.637315,1.12218167,standard,True,synthetic
V02824,1200.643751,0.57383457,commercial,True,synthetic
V02825,250.0,1.90820677,standard,True,synthetic
V02826,319.472323,1.21798067,standard,True,synthetic
V02827,1352.817824,0.86450905,standard,True,synthetic
V02828,463.717132,0.83182019,standard,True,synthetic
V02829,1242.86867,1.1026712,preferred,False,synthetic
V02830,288.179165,1.38590075,preferred,False,synthetic
V02831,758.196096,0.91849454,standard,True,synthetic
V02832,534.823061,0.78294949,preferred,True,synthetic
V02833,1046.288723,1.36185457,standard,False,synthetic
V02834,1177.729158,0.93999988,standard,True,synthetic
V02835,1230.085649,0.52977398,standard,False,synthetic
V02836,390.524282,0.79801505,preferred,False,synthetic
V02837,1824.585867,0.97868083,standard,True,synthetic
V02838,1020.87668,0.74392971,standard,True,synthetic
V02839,250.0,1.17399093,preferred,False,synthetic
V02840,1136.113444,1.9675657,standard,True,synthetic
V02841,344.968072,1.25955406,standard,True,synthetic
V02842,1239.799809,0.64858056,standard,True,synthetic
V02843,576.383531,1.02412037,commercial,False,synthetic
V02844,549.815784,0.63317186,standard,True,synthetic
V02845,518.589294,1.27242272,preferred,True,synthetic
V02846,466.093731,0.57365252,standard,True,synthetic
V02847,250.0,1.76727665,commercial,True,synthetic
V02848,322.057458,1.21160159,preferred,False,synthetic
V02849,296.7016,1.28021713,commercial,True,synthetic
V02850,704.150218,0.83794647,preferred,True,synthetic
V02851,250.0,1.17994841,standard,False,synthetic
V02852,839.59073,0.88947898,standard,True,synthetic
V02853,444.258228,0.69348002,standard,False,synthetic
V02854,685.64404,0.76729584,standard,True,synthetic
V02855,1343.731759,0.98893979,preferred,True,synthetic
V02856,428.276817,0.91875899,commercial,False,synthetic
V02857,1879.222807,0.92434987,standard,True,synthetic
V02858,1365.337144,1.1657843,preferred,True,synthetic
V02859,991.932248,1.75330118,standard,True,synthetic
V02860,540.334904,1.60613051,standard,False,synthetic
V02861,1093.350896,0.67314004,standard,True,synthetic
V02862,2032.736492,1.29424798,standard,True,synthetic
V02863,719.843416,1.27448894,preferred,True,synthetic
V02864,1315.070083,0.71860674,standard,True,synthetic
V02865,351.354156,0.97449111,preferred,True,synthetic
V02866,840.234699,1.08888096,standard,True,synthetic
V02867,288.900813,0.86112161,standard,False,synthetic
V02868,1039.423802,1.23930979,standard,True,synthetic
V02869,267.869085,0.94498612,preferred,False,synthetic
V02870,946.127462,1.42260023,standard,True,synthetic
V02871,644.197681,0.69060519,commercial,True,synthetic
V02872,404.022704,0.90972625,standard,True,synthetic
V02873,277.796597,1.58775917,standard,True,synthetic
V02874,1579.101393,2.07446818,standard,True,synthetic
V02875,1183.84857,1.07946379,preferred,False,synthetic
V02876,1124.049086,0.94969348,standard,True,synthetic
V02877,1517.698821,1.1964754,standard,False,synthetic
V02878,542.250118,0.95509557,commercial,True,synthetic
V02879,1431.918692,0.82624846,standard,True,synthetic
V02880,573.676947,0.90390141,standard,True,synthetic
V02881,590.090259,1.12372668,preferred,True,synthetic
V02882,625.868305,1.24701477,preferred,True,synthetic
V02883,546.66903,0.8518219,standard,False,synthetic
V02884,637.918474,0.86638046,standard,True,synthetic
V02885,531.3831,1.479153,standard,True,synthetic
V02886,1086.28378,0.55290742,standard,True,synthetic
V02887,420.817797,1.24716079,commercial,False,synthetic
V02888,1725.972634,0.92762587,standard,True,synthetic
V02889,923.823676,0.69519369,standard,True,synthetic
V02890,2037.718033,0.96226468,commercial,False,synthetic
V02891,392.897782,1.11344876,standard,False,synthetic
V02892,763.037674,0.58293221,standard,True,synthetic
V02893,1928.901651,0.95778993,standard,True,synthetic
V02894,538.628597,0.71628697,preferred,True,synthetic
V02895,559.713489,1.14411256,standard,False,synthetic
V02896,519.120594,0.77204845,standard,False,synthetic
V02897,434.17903,1.72761164,preferred,True,synthetic
V02898,668.660922,1.27457878,commercial,True,synthetic
V02899,759.28277,0.58336257,standard,True,synthetic
V02900,759.799658,0.69169596,commercial,False,synthetic
V02901,586.805024,0.8463599,preferred,True,synthetic
V02902,348.847021,1.01283757,preferred,False,synthetic
V02903,548.193797,1.30355295,preferred,True,synthetic
V02904,269.403266,0.90132716,standard,True,synthetic
V02905,624.668008,0.59490388,standard,True,synthetic
V02906,1235.184468,0.82153511,standard,True,synthetic
V02907,489.011269,1.31108655,standard,True,synthetic
V02908,863.74483,0.45204748,commercial,True,synthetic
V02909,2104.080496,1.09425555,standard,True,synthetic
V02910,680.102144,1.85022933,preferred,False,synthetic
V02911,1475.121583,1.20968492,standard,True,synthetic
V02912,731.449165,0.66296575,preferred,True,synthetic
V02913,395.692653,1.22376165,preferred,True,synthetic
V02914,1201.519647,0.98027691,standard,True,synthetic
V02915,1225.244237,0.86863873,standard,True,synthetic
V02916,479.607579,0.73040948,standard,True,synthetic
V02917,629.050163,0.65755951,standard,True,synthetic
V02918,634.919886,0.63539173,standard,False,synthetic
V02919,2729.562399,1.91839461,standard,True,synthetic
V02920,720.557281,0.82337781,commercial,True,synthetic
V02921,837.301734,1.09253016,standard,False,synthetic
V02922,778.604862,0.88218773,preferred,True,synthetic
V02923,545.921878,1.77484131,standard,False,synthetic
V02924,1170.52693,0.63446612,preferred,True,synthetic
V02925,1325.861434,1.07418943,standard,True,synthetic
V02926,427.843656,1.44048855,preferred,True,synthetic
V02927,894.839491,0.75616803,preferred,False,synthetic
V02928,583.933527,0.86956394,standard,True,synthetic
V02929,1333.485603,1.20082446,commercial,False,synthetic
V02930,573.095159,1.31589438,commercial,True,synthetic
V02931,616.685248,1.44894871,preferred,True,synthetic
V02932,1043.921807,1.3450644,commercial,False,synthetic
V02933,462.411247,1.06213589,standard,True,synthetic
V02934,1333.694818,1.00433563,preferred,True,synthetic
V02935,252.292318,0.80889044,standard,True,synthetic
V02936,909.501767,1.17920097,standard,False,synthetic
V02937,813.513808,1.31869932,preferred,True,synthetic
V02938,713.306071,0.78779297,standard,True,synthetic
V02939,1064.39717,1.44985672,standard,True,synthetic
V02940,469.536196,1.35175411,preferred,True,synthetic
V02941,769.153726,0.74506457,standard,True,synthetic
V02942,2125.016288,1.07127567,standard,True,synthetic
V02943,1023.604829,1.29163234,commercial,True,synthetic
V02944,740.207154,1.40907971,standard,False,synthetic
V02945,321.599703,0.69933767,commercial,True,synthetic
V02946,1586.340089,1.66741687,standard,True,synthetic
V02947,680.400001,0.68909089,standard,True,synthetic
V02948,400.841516,1.18015115,commercial,False,synthetic
V02949,851.875155,0.51317246,standard,False,synthetic
V02950,1240.069181,1.55005418,standard,False,synthetic
V02951,672.319549,0.80179016,preferred,True,synthetic
V02952,819.079546,1.06587844,standard,False,synthetic
V02953,748.242453,0.84468746,standard,False,synthetic
V02954,1203.275083,0.80633124,standard,False,synthetic
V02955,284.169595,0.65544372,preferred,True,synthetic
V02956,526.365225,0.86524283,preferred,True,synthetic
V02957,495.525043,0.91877136,standard,True,synthetic
V02958,471.07327,0.45066549,standard,True,synthetic
V02959,476.813454,1.11495692,standard,True,synthetic
V02960,923.114762,0.7229815,standard,True,synthetic
V02961,493.343759,1.04986637,commercial,True,synthetic
V02962,1116.132112,2.81777504,standard,True,synthetic
V02963,707.567371,0.61547383,standard,True,synthetic
V02964,268.418986,0.83665048,standard,False,synthetic
V02965,511.72353,1.49014473,standard,True,synthetic
V02966,682.873088,0.97639984,preferred,True,synthetic
V02967,880.380287,0.62623821,preferred,True,synthetic
V02968,717.478848,1.23260034,standard,False,synthetic
V02969,276.180692,1.08819987,commercial,False,synthetic
V02970,1215.376826,1.84444826,preferred,True,synthetic
V02971,559.094864,1.5734029,preferred,False,synthetic
V02972,488.832319,1.12593629,standard,False,synthetic
V02973,542.309718,0.7402488,preferred,True,synthetic
V02974,870.337437,1.08756172,standard,True,synthetic
V02975,493.916954,1.41906689,preferred,False,synthetic
V02976,1116.698884,0.71279158,standard,True,synthetic
V02977,975.689912,0.89742643,standard,True,synthetic
V02978,309.622422,1.6981164,commercial,True,synthetic
V02979,1402.534122,1.17753126,standard,False,synthetic
V02980,353.240684,0.53685577,preferred,True,synthetic
V02981,1551.111366,1.20824961,standard,False,synthetic
V02982,1102.800844,0.83651168,standard,False,synthetic
