policy_id,vehicle_id,coverage_type,property_limit_million_toman,bodily_limit_million_toman,insured_value_million_toman,deductible_million_toman,one_month_exposure,risk_score,segment,empirical_claim_probability,mean_paid_loss_million_toman,record_type
TP00994,V00994,third_party_liability,200.0,1500.0,,0.0,1.0,0.91741342,preferred,0.005,126.24637886,synthetic
OD00994,V00994,own_damage,,,564.383732,5.0,1.0,0.91741342,preferred,0.01,30.1889015,synthetic
TP00995,V00995,third_party_liability,200.0,1000.0,,0.0,1.0,0.97821521,standard,0.0,0.0,synthetic
TP00996,V00996,third_party_liability,100.0,1500.0,,0.0,1.0,0.99374518,commercial,0.006,90.46704407,synthetic
OD00996,V00996,own_damage,,,996.883062,5.0,1.0,0.99374518,commercial,0.014,36.95729063,synthetic
TP00997,V00997,third_party_liability,100.0,1000.0,,0.0,1.0,0.72939434,standard,0.003,47.40987295,synthetic
OD00997,V00997,own_damage,,,1262.598486,5.0,1.0,0.72939434,standard,0.005,26.87391448,synthetic
TP00998,V00998,third_party_liability,200.0,1000.0,,0.0,1.0,1.46019916,standard,0.003,28.74188384,synthetic
TP00999,V00999,third_party_liability,200.0,1000.0,,0.0,1.0,1.18182121,standard,0.006,80.79487601,synthetic
OD00999,V00999,own_damage,,,1921.581296,5.0,1.0,1.18182121,standard,0.013,29.81085314,synthetic
TP01000,V01000,third_party_liability,200.0,1500.0,,0.0,1.0,1.22677315,standard,0.004,86.37981527,synthetic
OD01000,V01000,own_damage,,,1049.944427,5.0,1.0,1.22677315,standard,0.01,24.01615417,synthetic
TP01001,V01001,third_party_liability,200.0,1000.0,,0.0,1.0,1.4280857,preferred,0.007,65.96195353,synthetic
OD01001,V01001,own_damage,,,1183.940089,5.0,1.0,1.4280857,preferred,0.014,31.72887938,synthetic
TP01002,V01002,third_party_liability,200.0,1500.0,,0.0,1.0,1.47322457,standard,0.003,29.54792809,synthetic
TP01003,V01003,third_party_liability,400.0,1000.0,,0.0,1.0,1.2187561,standard,0.006,53.90547954,synthetic
OD01003,V01003,own_damage,,,835.377175,5.0,1.0,1.2187561,standard,0.014,22.07250982,synthetic
TP01004,V01004,third_party_liability,400.0,1000.0,,0.0,1.0,1.06196857,standard,0.003,131.84904543,synthetic
TP01005,V01005,third_party_liability,100.0,1500.0,,0.0,1.0,1.16105367,standard,0.005,48.3013232,synthetic
OD01005,V01005,own_damage,,,928.174391,5.0,1.0,1.16105367,standard,0.015,32.41523412,synthetic
TP01006,V01006,third_party_liability,100.0,1000.0,,0.0,1.0,1.19096379,standard,0.006,138.36821384,synthetic
OD01006,V01006,own_damage,,,974.920709,5.0,1.0,1.19096379,standard,0.013,47.68135169,synthetic
TP01007,V01007,third_party_liability,200.0,1000.0,,0.0,1.0,0.66954932,commercial,0.003,119.47504588,synthetic
OD01007,V01007,own_damage,,,762.137603,5.0,1.0,0.66954932,commercial,0.007,25.34787441,synthetic
TP01008,V01008,third_party_liability,200.0,1500.0,,0.0,1.0,0.66780382,standard,0.001,39.79969243,synthetic
OD01008,V01008,own_damage,,,382.583609,5.0,1.0,0.66780382,standard,0.005,45.4254969,synthetic
TP01009,V01009,third_party_liability,400.0,1000.0,,0.0,1.0,1.19995414,standard,0.003,42.10343374,synthetic
OD01009,V01009,own_damage,,,1545.469539,5.0,1.0,1.19995414,standard,0.012,23.17828212,synthetic
TP01010,V01010,third_party_liability,200.0,1000.0,,0.0,1.0,0.66331564,standard,0.001,341.69972323,synthetic
TP01011,V01011,third_party_liability,200.0,1000.0,,0.0,1.0,0.56593905,standard,0.003,62.88000483,synthetic
OD01011,V01011,own_damage,,,1318.565743,5.0,1.0,0.56593905,standard,0.004,20.09722932,synthetic
TP01012,V01012,third_party_liability,100.0,1000.0,,0.0,1.0,0.71323227,preferred,0.004,61.96276337,synthetic
OD01012,V01012,own_damage,,,948.184113,5.0,1.0,0.71323227,preferred,0.008,25.30015462,synthetic
TP01013,V01013,third_party_liability,200.0,1000.0,,0.0,1.0,0.9608578,standard,0.006,51.07370019,synthetic
OD01013,V01013,own_damage,,,669.507576,5.0,1.0,0.9608578,standard,0.013,27.70029471,synthetic
TP01014,V01014,third_party_liability,200.0,1000.0,,0.0,1.0,1.05823333,preferred,0.001,16.85087949,synthetic
TP01015,V01015,third_party_liability,200.0,1000.0,,0.0,1.0,0.90939733,standard,0.002,91.36759411,synthetic
TP01016,V01016,third_party_liability,100.0,1000.0,,0.0,1.0,1.01882414,standard,0.002,22.59152255,synthetic
OD01016,V01016,own_damage,,,408.628669,5.0,1.0,1.01882414,standard,0.011,20.57143665,synthetic
TP01017,V01017,third_party_liability,100.0,1000.0,,0.0,1.0,1.05428669,preferred,0.007,61.28682274,synthetic
OD01017,V01017,own_damage,,,250.0,5.0,1.0,1.05428669,preferred,0.018,21.63758697,synthetic
TP01018,V01018,third_party_liability,400.0,1500.0,,0.0,1.0,0.95766534,standard,0.004,106.69791121,synthetic
OD01018,V01018,own_damage,,,1088.108228,5.0,1.0,0.95766534,standard,0.013,21.72349626,synthetic
TP01019,V01019,third_party_liability,100.0,1500.0,,0.0,1.0,1.90529283,standard,0.007,51.32783966,synthetic
OD01019,V01019,own_damage,,,988.071926,5.0,1.0,1.90529283,standard,0.023,27.0223744,synthetic
TP01020,V01020,third_party_liability,200.0,1500.0,,0.0,1.0,1.37378465,standard,0.008,58.99968863,synthetic
OD01020,V01020,own_damage,,,1393.078567,5.0,1.0,1.37378465,standard,0.019,31.68915752,synthetic
TP01021,V01021,third_party_liability,200.0,1000.0,,0.0,1.0,1.26017529,standard,0.005,111.50173953,synthetic
TP01022,V01022,third_party_liability,200.0,1000.0,,0.0,1.0,1.08809518,standard,0.003,17.10884021,synthetic
TP01023,V01023,third_party_liability,400.0,1000.0,,0.0,1.0,1.13063524,preferred,0.002,245.15051717,synthetic
OD01023,V01023,own_damage,,,496.790044,5.0,1.0,1.13063524,preferred,0.008,19.06495203,synthetic
TP01024,V01024,third_party_liability,100.0,1500.0,,0.0,1.0,1.14720914,standard,0.003,68.62016154,synthetic
OD01024,V01024,own_damage,,,271.196737,5.0,1.0,1.14720914,standard,0.01,49.65196572,synthetic
TP01025,V01025,third_party_liability,100.0,1000.0,,0.0,1.0,1.10129299,standard,0.003,47.80280854,synthetic
TP01026,V01026,third_party_liability,200.0,1500.0,,0.0,1.0,0.82694449,preferred,0.002,66.01670602,synthetic
OD01026,V01026,own_damage,,,765.5649,5.0,1.0,0.82694449,preferred,0.005,21.84698328,synthetic
TP01027,V01027,third_party_liability,200.0,1000.0,,0.0,1.0,0.82988623,preferred,0.003,58.82914083,synthetic
TP01028,V01028,third_party_liability,200.0,1000.0,,0.0,1.0,1.00741642,standard,0.001,15.95526305,synthetic
OD01028,V01028,own_damage,,,1451.976291,5.0,1.0,1.00741642,standard,0.008,33.7784755,synthetic
TP01029,V01029,third_party_liability,200.0,1500.0,,0.0,1.0,1.42315788,preferred,0.002,81.96786697,synthetic
OD01029,V01029,own_damage,,,952.134902,5.0,1.0,1.42315788,preferred,0.007,27.54037959,synthetic
TP01030,V01030,third_party_liability,200.0,1500.0,,0.0,1.0,0.97263482,preferred,0.002,131.58867371,synthetic
TP01031,V01031,third_party_liability,200.0,1000.0,,0.0,1.0,1.72470999,preferred,0.008,106.28508181,synthetic
OD01031,V01031,own_damage,,,773.111764,5.0,1.0,1.72470999,preferred,0.023,30.00133205,synthetic
TP01032,V01032,third_party_liability,100.0,1000.0,,0.0,1.0,1.05625659,standard,0.004,115.93571796,synthetic
OD01032,V01032,own_damage,,,312.460537,5.0,1.0,1.05625659,standard,0.006,30.48995562,synthetic
TP01033,V01033,third_party_liability,200.0,1000.0,,0.0,1.0,0.97155339,standard,0.003,165.14862346,synthetic
TP01034,V01034,third_party_liability,200.0,1500.0,,0.0,1.0,0.98908576,standard,0.008,72.61142409,synthetic
OD01034,V01034,own_damage,,,274.3087,5.0,1.0,0.98908576,standard,0.016,33.262814,synthetic
TP01035,V01035,third_party_liability,400.0,1000.0,,0.0,1.0,0.91089419,standard,0.002,44.48407061,synthetic
OD01035,V01035,own_damage,,,503.408105,5.0,1.0,0.91089419,standard,0.012,20.34630955,synthetic
TP01036,V01036,third_party_liability,200.0,1000.0,,0.0,1.0,0.88959822,preferred,0.002,144.61106053,synthetic
OD01036,V01036,own_damage,,,409.123865,5.0,1.0,0.88959822,preferred,0.004,23.63630347,synthetic
TP01037,V01037,third_party_liability,200.0,1000.0,,0.0,1.0,0.53775118,standard,0.001,19.38986765,synthetic
TP01038,V01038,third_party_liability,100.0,1000.0,,0.0,1.0,0.66154636,standard,0.001,36.45409281,synthetic
OD01038,V01038,own_damage,,,908.426536,5.0,1.0,0.66154636,standard,0.006,35.53695461,synthetic
TP01039,V01039,third_party_liability,200.0,1500.0,,0.0,1.0,1.16394095,preferred,0.003,110.37873224,synthetic
OD01039,V01039,own_damage,,,1793.21417,5.0,1.0,1.16394095,preferred,0.012,33.40431429,synthetic
TP01040,V01040,third_party_liability,200.0,1000.0,,0.0,1.0,1.13210005,standard,0.005,62.37752719,synthetic
TP01041,V01041,third_party_liability,200.0,1000.0,,0.0,1.0,2.37985733,standard,0.016,139.5876453,synthetic
OD01041,V01041,own_damage,,,1454.562657,5.0,1.0,2.37985733,standard,0.026,24.65403039,synthetic
TP01042,V01042,third_party_liability,200.0,1000.0,,0.0,1.0,1.28412853,standard,0.008,114.93469775,synthetic
TP01043,V01043,third_party_liability,200.0,1000.0,,0.0,1.0,0.89991346,standard,0.005,43.75717576,synthetic
OD01043,V01043,own_damage,,,938.710768,5.0,1.0,0.89991346,standard,0.008,39.51900498,synthetic
TP01044,V01044,third_party_liability,200.0,1000.0,,0.0,1.0,1.17883076,standard,0.005,36.80702537,synthetic
OD01044,V01044,own_damage,,,880.928006,5.0,1.0,1.17883076,standard,0.01,34.32360505,synthetic
TP01045,V01045,third_party_liability,100.0,1500.0,,0.0,1.0,0.7772406,standard,0.007,84.29019248,synthetic
OD01045,V01045,own_damage,,,669.281725,5.0,1.0,0.7772406,standard,0.012,24.4795348,synthetic
TP01046,V01046,third_party_liability,200.0,1000.0,,0.0,1.0,1.2555963,standard,0.005,57.53441624,synthetic
OD01046,V01046,own_damage,,,590.633609,5.0,1.0,1.2555963,standard,0.012,21.61640332,synthetic
TP01047,V01047,third_party_liability,200.0,1500.0,,0.0,1.0,0.99053065,preferred,0.007,82.4550139,synthetic
OD01047,V01047,own_damage,,,443.898242,5.0,1.0,0.99053065,preferred,0.01,24.00612088,synthetic
TP01048,V01048,third_party_liability,200.0,1000.0,,0.0,1.0,0.88652546,standard,0.002,22.69425254,synthetic
OD01048,V01048,own_damage,,,257.733072,5.0,1.0,0.88652546,standard,0.004,22.26015811,synthetic
TP01049,V01049,third_party_liability,200.0,1000.0,,0.0,1.0,1.39145167,standard,0.005,65.13091926,synthetic
OD01049,V01049,own_damage,,,952.879479,5.0,1.0,1.39145167,standard,0.015,27.75827612,synthetic
TP01050,V01050,third_party_liability,200.0,1000.0,,0.0,1.0,0.71619069,standard,0.003,89.25127104,synthetic
TP01051,V01051,third_party_liability,100.0,1500.0,,0.0,1.0,1.06250439,standard,0.005,72.55417462,synthetic
TP01052,V01052,third_party_liability,200.0,1500.0,,0.0,1.0,1.06774955,preferred,0.003,68.96001704,synthetic
OD01052,V01052,own_damage,,,542.880527,5.0,1.0,1.06774955,preferred,0.008,25.22070284,synthetic
TP01053,V01053,third_party_liability,200.0,1000.0,,0.0,1.0,1.09929503,standard,0.007,36.64933712,synthetic
OD01053,V01053,own_damage,,,1116.945504,5.0,1.0,1.09929503,standard,0.012,35.58234105,synthetic
TP01054,V01054,third_party_liability,200.0,1000.0,,0.0,1.0,0.84801121,standard,0.002,11.84542958,synthetic
TP01055,V01055,third_party_liability,200.0,1000.0,,0.0,1.0,1.58989325,standard,0.009,84.11629794,synthetic
OD01055,V01055,own_damage,,,1197.781118,5.0,1.0,1.58989325,standard,0.023,20.09172225,synthetic
TP01056,V01056,third_party_liability,400.0,1000.0,,0.0,1.0,0.83072005,standard,0.003,46.26145729,synthetic
OD01056,V01056,own_damage,,,460.092394,5.0,1.0,0.83072005,standard,0.007,30.58188302,synthetic
TP01057,V01057,third_party_liability,100.0,1000.0,,0.0,1.0,0.71895063,standard,0.003,234.14863077,synthetic
OD01057,V01057,own_damage,,,492.076053,5.0,1.0,0.71895063,standard,0.006,27.27889164,synthetic
TP01058,V01058,third_party_liability,100.0,1000.0,,0.0,1.0,1.23180477,standard,0.002,64.4748512,synthetic
OD01058,V01058,own_damage,,,605.966414,5.0,1.0,1.23180477,standard,0.012,34.65179484,synthetic
TP01059,V01059,third_party_liability,200.0,1000.0,,0.0,1.0,0.66195844,standard,0.002,64.40183221,synthetic
OD01059,V01059,own_damage,,,1324.546453,5.0,1.0,0.66195844,standard,0.006,34.12117424,synthetic
TP01060,V01060,third_party_liability,100.0,1000.0,,0.0,1.0,1.77090594,standard,0.004,64.54978022,synthetic
OD01060,V01060,own_damage,,,1489.504023,5.0,1.0,1.77090594,standard,0.013,27.17954056,synthetic
TP01061,V01061,third_party_liability,200.0,1000.0,,0.0,1.0,2.91136934,preferred,0.007,124.23734828,synthetic
TP01062,V01062,third_party_liability,400.0,1000.0,,0.0,1.0,0.97639868,preferred,0.007,96.79149329,synthetic
TP01063,V01063,third_party_liability,200.0,1000.0,,0.0,1.0,1.60535782,standard,0.006,101.76614773,synthetic
OD01063,V01063,own_damage,,,301.8266,5.0,1.0,1.60535782,standard,0.015,25.97560665,synthetic
TP01064,V01064,third_party_liability,200.0,1000.0,,0.0,1.0,1.05849774,commercial,0.005,57.01750879,synthetic
OD01064,V01064,own_damage,,,726.391664,5.0,1.0,1.05849774,commercial,0.017,31.20614151,synthetic
TP01065,V01065,third_party_liability,400.0,1500.0,,0.0,1.0,0.89877814,standard,0.001,197.51474244,synthetic
TP01066,V01066,third_party_liability,200.0,1000.0,,0.0,1.0,0.97941208,standard,0.002,53.99204535,synthetic
OD01066,V01066,own_damage,,,740.846361,5.0,1.0,0.97941208,standard,0.007,20.5946617,synthetic
TP01067,V01067,third_party_liability,200.0,1000.0,,0.0,1.0,0.82907591,standard,0.004,62.44714235,synthetic
OD01067,V01067,own_damage,,,949.040597,5.0,1.0,0.82907591,standard,0.009,19.53172504,synthetic
TP01068,V01068,third_party_liability,400.0,1000.0,,0.0,1.0,0.78626845,standard,0.002,79.75437745,synthetic
OD01068,V01068,own_damage,,,1359.764439,5.0,1.0,0.78626845,standard,0.01,28.09083951,synthetic
TP01069,V01069,third_party_liability,200.0,1000.0,,0.0,1.0,0.42967079,preferred,0.002,24.10550915,synthetic
OD01069,V01069,own_damage,,,931.05691,5.0,1.0,0.42967079,preferred,0.004,28.85117178,synthetic
TP01070,V01070,third_party_liability,400.0,1000.0,,0.0,1.0,1.33105774,standard,0.006,97.67738305,synthetic
OD01070,V01070,own_damage,,,1330.068432,5.0,1.0,1.33105774,standard,0.012,31.04112581,synthetic
TP01071,V01071,third_party_liability,400.0,1000.0,,0.0,1.0,0.66013332,standard,0.001,28.63115632,synthetic
OD01071,V01071,own_damage,,,497.527447,5.0,1.0,0.66013332,standard,0.001,34.87754434,synthetic
TP01072,V01072,third_party_liability,200.0,1000.0,,0.0,1.0,0.88633401,standard,0.007,109.59495043,synthetic
OD01072,V01072,own_damage,,,329.924602,5.0,1.0,0.88633401,standard,0.014,19.91596952,synthetic
TP01073,V01073,third_party_liability,200.0,1500.0,,0.0,1.0,1.03456182,standard,0.006,81.62272748,synthetic
OD01073,V01073,own_damage,,,334.426803,5.0,1.0,1.03456182,standard,0.008,21.32542068,synthetic
TP01074,V01074,third_party_liability,400.0,1500.0,,0.0,1.0,0.87929628,preferred,0.004,84.67060264,synthetic
TP01075,V01075,third_party_liability,200.0,1000.0,,0.0,1.0,1.11381658,standard,0.005,177.93939554,synthetic
TP01076,V01076,third_party_liability,400.0,1000.0,,0.0,1.0,0.69637685,standard,0.007,56.53615903,synthetic
OD01076,V01076,own_damage,,,708.450279,5.0,1.0,0.69637685,standard,0.009,20.08868432,synthetic
TP01077,V01077,third_party_liability,200.0,1000.0,,0.0,1.0,1.04589592,standard,0.008,44.70130629,synthetic
OD01077,V01077,own_damage,,,881.836911,5.0,1.0,1.04589592,standard,0.013,30.77601826,synthetic
TP01078,V01078,third_party_liability,100.0,1000.0,,0.0,1.0,1.148868,standard,0.004,66.95388157,synthetic
TP01079,V01079,third_party_liability,200.0,1000.0,,0.0,1.0,0.59216712,standard,0.001,43.57945444,synthetic
OD01079,V01079,own_damage,,,655.851595,5.0,1.0,0.59216712,standard,0.006,31.58280848,synthetic
TP01080,V01080,third_party_liability,200.0,1000.0,,0.0,1.0,1.41954908,preferred,0.005,53.56639298,synthetic
TP01081,V01081,third_party_liability,400.0,1000.0,,0.0,1.0,0.85423204,standard,0.003,68.8452759,synthetic
TP01082,V01082,third_party_liability,200.0,1500.0,,0.0,1.0,0.58086537,standard,0.001,36.54211915,synthetic
OD01082,V01082,own_damage,,,1999.792313,5.0,1.0,0.58086537,standard,0.006,24.59190559,synthetic
TP01083,V01083,third_party_liability,100.0,1500.0,,0.0,1.0,1.21429034,standard,0.006,87.81735541,synthetic
OD01083,V01083,own_damage,,,1108.905979,5.0,1.0,1.21429034,standard,0.01,26.85452911,synthetic
TP01084,V01084,third_party_liability,200.0,1000.0,,0.0,1.0,1.01287383,preferred,0.008,82.41917978,synthetic
OD01084,V01084,own_damage,,,487.870138,5.0,1.0,1.01287383,preferred,0.011,34.19066441,synthetic
TP01085,V01085,third_party_liability,100.0,1000.0,,0.0,1.0,1.05679859,standard,0.002,33.10585347,synthetic
TP01086,V01086,third_party_liability,200.0,1000.0,,0.0,1.0,1.49442555,preferred,0.005,74.17683408,synthetic
OD01086,V01086,own_damage,,,447.444054,5.0,1.0,1.49442555,preferred,0.015,28.19806333,synthetic
TP01087,V01087,third_party_liability,200.0,1000.0,,0.0,1.0,1.11121097,commercial,0.005,77.67791231,synthetic
OD01087,V01087,own_damage,,,423.786423,5.0,1.0,1.11121097,commercial,0.01,19.33848239,synthetic
TP01088,V01088,third_party_liability,100.0,1000.0,,0.0,1.0,1.27000208,commercial,0.007,119.35081194,synthetic
OD01088,V01088,own_damage,,,918.579539,5.0,1.0,1.27000208,commercial,0.014,29.18427399,synthetic
TP01089,V01089,third_party_liability,100.0,1000.0,,0.0,1.0,2.02028114,preferred,0.005,70.87662503,synthetic
TP01090,V01090,third_party_liability,400.0,1000.0,,0.0,1.0,1.21352669,preferred,0.003,110.47927824,synthetic
OD01090,V01090,own_damage,,,426.612637,5.0,1.0,1.21352669,preferred,0.011,28.28875205,synthetic
TP01091,V01091,third_party_liability,400.0,1000.0,,0.0,1.0,0.62172746,standard,0.004,145.00726021,synthetic
OD01091,V01091,own_damage,,,600.588825,5.0,1.0,0.62172746,standard,0.011,28.91749625,synthetic
TP01092,V01092,third_party_liability,200.0,1000.0,,0.0,1.0,0.74323194,standard,0.004,39.43605643,synthetic
OD01092,V01092,own_damage,,,706.841945,5.0,1.0,0.74323194,standard,0.008,22.30361619,synthetic
TP01093,V01093,third_party_liability,100.0,1000.0,,0.0,1.0,1.35965151,standard,0.001,62.39728842,synthetic
OD01093,V01093,own_damage,,,1109.228962,5.0,1.0,1.35965151,standard,0.01,30.78558727,synthetic
TP01094,V01094,third_party_liability,200.0,1500.0,,0.0,1.0,0.66918664,standard,0.0,0.0,synthetic
TP01095,V01095,third_party_liability,200.0,1000.0,,0.0,1.0,0.75575821,commercial,0.003,82.01928387,synthetic
OD01095,V01095,own_damage,,,798.368603,5.0,1.0,0.75575821,commercial,0.006,38.79787337,synthetic
TP01096,V01096,third_party_liability,100.0,1000.0,,0.0,1.0,0.93759198,standard,0.008,88.23880852,synthetic
OD01096,V01096,own_damage,,,250.0,5.0,1.0,0.93759198,standard,0.013,31.3808327,synthetic
TP01097,V01097,third_party_liability,200.0,1500.0,,0.0,1.0,1.06823713,standard,0.003,93.2071699,synthetic
OD01097,V01097,own_damage,,,792.153253,5.0,1.0,1.06823713,standard,0.008,19.81970013,synthetic
TP01098,V01098,third_party_liability,100.0,1000.0,,0.0,1.0,0.7097543,standard,0.0,0.0,synthetic
OD01098,V01098,own_damage,,,1251.53486,5.0,1.0,0.7097543,standard,0.006,33.43998107,synthetic
TP01099,V01099,third_party_liability,200.0,1000.0,,0.0,1.0,0.83852958,standard,0.003,80.15401163,synthetic
OD01099,V01099,own_damage,,,408.232283,5.0,1.0,0.83852958,standard,0.006,22.57673104,synthetic
TP01100,V01100,third_party_liability,200.0,1000.0,,0.0,1.0,1.69051547,standard,0.007,77.68705148,synthetic
OD01100,V01100,own_damage,,,1043.814883,5.0,1.0,1.69051547,standard,0.021,34.9201322,synthetic
TP01101,V01101,third_party_liability,200.0,1000.0,,0.0,1.0,2.13352072,preferred,0.01,146.92546852,synthetic
OD01101,V01101,own_damage,,,1442.820537,5.0,1.0,2.13352072,preferred,0.02,22.29269069,synthetic
TP01102,V01102,third_party_liability,200.0,1000.0,,0.0,1.0,0.90315716,commercial,0.003,90.99514201,synthetic
OD01102,V01102,own_damage,,,916.792396,5.0,1.0,0.90315716,commercial,0.009,22.99077322,synthetic
TP01103,V01103,third_party_liability,200.0,1000.0,,0.0,1.0,1.66211422,preferred,0.009,104.29181664,synthetic
OD01103,V01103,own_damage,,,540.402289,5.0,1.0,1.66211422,preferred,0.013,35.82751179,synthetic
TP01104,V01104,third_party_liability,200.0,1000.0,,0.0,1.0,0.45143392,preferred,0.001,40.76209527,synthetic
OD01104,V01104,own_damage,,,950.58648,5.0,1.0,0.45143392,preferred,0.003,13.15204258,synthetic
TP01105,V01105,third_party_liability,200.0,1000.0,,0.0,1.0,0.73996887,preferred,0.004,78.40948117,synthetic
OD01105,V01105,own_damage,,,555.037095,5.0,1.0,0.73996887,preferred,0.006,23.35068268,synthetic
TP01106,V01106,third_party_liability,200.0,1500.0,,0.0,1.0,0.75391965,commercial,0.002,98.50567653,synthetic
