month_id,accident_count,at_fault_own_damage_claim_count,injured_party_excess_own_damage_claim_count,third_party_liability_claim_count,total_claim_count,own_damage_paid_million_toman,third_party_property_paid_million_toman,third_party_bodily_paid_million_toman,total_insurer_paid_loss_million_toman,uncovered_property_excess_million_toman,source_row_number,source_sha256,critical_checks_pass
M0378,104,62,1,42,105,1874.280389695207,2471.7701009241982,1612.67743831685,5958.727928936256,32.96704223085837,378,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0379,98,68,1,39,108,1853.8596237606896,2391.0600527017264,801.774275074859,5046.693951537275,0.0,379,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0380,95,61,0,36,97,1589.1462786126524,2276.8086999568595,504.02917494844473,4369.984153517957,143.83774962243433,380,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0381,111,79,1,43,123,2109.5702960286467,2728.868160719597,1489.589349646149,6328.027806394393,51.76494901059348,381,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0382,98,65,0,36,101,1566.6294786403087,2264.0341906501417,830.1242390232511,4660.787908313701,63.06836109168822,382,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0383,92,60,0,40,100,1633.0776666465829,2654.9207307568004,92.24515573963323,4380.2435531430165,259.7357790813709,383,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0384,89,70,0,34,104,1689.2897675310082,2030.781007309416,479.9388503962225,4200.009625236647,55.016035694009645,384,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0385,105,74,0,44,118,1944.1493231554382,2265.8191773634508,782.3816147534019,4992.350115272291,51.636818294069,385,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0386,117,75,1,50,126,2124.6899490128976,3009.802423960477,650.5468264515316,5785.039199424906,80.04878121113549,386,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0387,90,58,0,36,94,1572.522006627141,2363.7197225022405,1369.7088867443608,5305.950615873742,369.7000851582022,387,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0388,92,64,0,36,100,1942.5735065098959,2610.629940558058,411.95939851688865,4965.162845584842,204.67334663535124,388,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0389,107,74,2,43,119,2244.661471449788,2735.6610175290757,1311.5036339476808,6291.8261229265445,337.5086980732726,389,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0390,93,66,0,38,104,1642.088382527569,2865.1013366838606,616.7899193697119,5123.979638581141,264.1480203178323,390,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0391,86,63,0,45,108,1732.914372330288,2459.2538149297898,926.451161335049,5118.619348595126,0.0,391,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0392,101,74,0,41,115,2060.878108838941,2690.7666812635703,533.1573787502894,5284.802168852801,185.72778511493337,392,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0393,81,54,0,28,82,1304.875790154465,2861.259867620822,0,4166.135657775287,784.221608819407,393,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0394,118,79,0,49,128,2094.024641902867,3210.516492620124,1606.1683670414188,6910.70950156441,756.184940369808,394,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0395,109,74,0,40,114,2006.605003295891,1992.0558853513894,1070.1129207665851,5068.773809413866,4.559438553498325,395,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0396,98,72,2,40,114,2071.7928140792455,2169.592172041223,421.4644532298783,4662.849439350347,186.22337689914244,396,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0397,105,70,1,47,118,2311.418412170661,2926.1831146832014,756.6800963255596,5994.281623179422,166.71216635508313,397,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0398,101,71,0,44,115,2030.060964044019,2622.8747539370684,917.059171596453,5569.994889577541,1321.6635478799767,398,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0399,106,80,0,43,123,1980.581328889792,2501.7207195734954,1744.576746581961,6226.878795045248,171.45385946793633,399,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0400,90,54,0,42,96,1478.6506272423865,2633.6506702190145,366.37710926184695,4478.678406723248,87.43127964562332,400,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0401,82,55,1,38,94,1449.024976151973,2081.931482853226,443.504051003934,3974.460510009133,149.81567982879542,401,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0402,112,81,0,41,122,1971.4516956369644,2406.699135080993,1049.1198922214994,5427.270722939456,121.60224058319396,402,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0403,109,80,1,43,124,2085.654915356509,2516.1873430594515,797.2549868236079,5399.097245239567,123.6631208047366,403,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0404,95,69,0,35,104,1905.5677214849559,2497.2356704709737,1089.6463002356975,5492.449692191627,59.75030896579649,404,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0405,106,75,0,37,112,2143.8615914812212,2229.535443273091,878.8147867563805,5252.211821510693,0.0,405,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0406,107,71,0,32,103,1845.9178762319682,1846.7581667044387,191.4783330234893,3884.1543759598962,25.004922276816743,406,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0407,107,81,0,40,121,1871.830766584284,2474.0078258094254,212.98128874488356,4558.819881138593,325.36671258485785,407,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0408,111,82,2,44,128,2438.8630595604827,2646.427380678959,731.6049466819725,5816.895386921414,38.039783303294655,408,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0409,107,81,0,40,121,2046.5785144892152,2524.0206173445995,890.5225679268736,5461.121699760688,357.12148220442106,409,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0410,98,65,0,43,108,1520.4165202091153,3146.94960854828,888.4991963153233,5555.865325072719,133.33625192921284,410,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0411,108,75,1,42,118,2173.9764599923556,2483.828439570903,353.5884706538559,5011.393370217114,267.32414546731013,411,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0412,85,61,0,32,93,1474.396204800896,2003.7759568802778,1664.6356700088825,5142.807831690056,206.67867460251642,412,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0413,88,65,0,37,102,1833.2900348666237,2207.0984785781334,887.9551509170661,4928.343664361823,225.4419287910344,413,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0414,90,66,0,28,94,1712.2443025718994,1760.121091779371,572.0419764372776,4044.407370788548,287.58416442052976,414,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0415,82,59,0,30,89,1649.6075796108314,1685.3703809388194,891.3036335001411,4226.281594049791,241.30067936253784,415,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0416,92,66,1,37,104,1648.59952177496,2088.548757856439,793.9112789923387,4531.059558623738,133.89952631215053,416,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0417,93,62,0,35,97,1433.1513479956025,1822.8340713441723,298.3941841032037,3554.379603442979,135.64925954724447,417,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0418,110,76,0,49,125,1903.9732266398246,2933.3859558521767,779.4628663083431,5616.822048800344,203.75726379665397,418,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0419,113,73,0,40,113,1840.086905525876,3011.9253182148364,1914.7434578173293,6766.755681558041,243.4723774549261,419,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0420,96,61,0,36,97,1478.4117486517725,2225.464389581061,1247.488715455689,4951.364853688523,179.91996898895997,420,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0421,112,70,1,40,111,1931.0672416253105,3109.5454447450034,192.27788353532196,5232.890569905636,331.31009313691925,421,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0422,92,63,0,37,100,1857.9051928098108,2145.1213346041677,967.3238745258684,4970.350401939847,11.88226519396035,422,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0423,105,66,0,54,120,1864.5714562678465,3231.403737693771,513.3382870235978,5609.3134809852145,338.5680103651354,423,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0424,92,58,1,44,103,1398.8320104280335,3459.2022872268544,457.6098922223038,5315.644189877192,361.71880129533037,424,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0425,107,79,1,49,129,2352.3302449398498,2642.0666168754424,1339.7916990005597,6334.188560815852,0.0,425,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0426,100,67,0,39,106,1720.669576196121,2360.072452290973,834.215353262931,4914.957381750025,350.7431051343061,426,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0427,96,61,1,46,108,1809.1630663600176,2603.743996449647,956.7456711078053,5369.65273391747,141.2388765760017,427,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0428,98,69,0,39,108,2007.481010055451,2235.1558374981487,726.8477601792001,4969.4846077328,645.5455359836513,428,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0429,106,65,0,46,111,1734.1415441512704,2547.1523522677844,1598.6505207462108,5879.944417165265,39.12560906926704,429,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0430,97,68,1,42,111,1637.5810560459474,3028.188108691664,737.8747438700344,5403.643908607646,306.3430168840151,430,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0431,82,54,1,23,78,1462.3395245323632,1576.3828713605028,389.8446652298298,3428.567061122696,2.327191925596125,431,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0432,102,70,1,48,119,1962.4051387084062,2622.165392787494,941.6052065920028,5526.1757380879035,116.77969926287747,432,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0433,113,73,2,38,113,2205.6753321587626,2710.2650600086554,917.2209193729018,5833.16131154032,157.18056435282483,433,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0434,82,61,0,36,97,1777.081320919908,2647.0739920640026,655.0369838045086,5079.192296788419,38.11451212550131,434,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0435,96,63,0,33,96,1689.3674575649497,2215.363822565728,92.57193701609384,3997.303217146771,79.39068050379643,435,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0436,103,71,2,38,111,1939.543588050668,2847.414287340029,307.59745764505374,5094.555333035751,71.03194668241477,436,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0437,92,67,0,37,104,1826.4023575344902,2464.530976312966,841.9657906650749,5132.899124512531,64.83375436111488,437,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0438,81,50,0,36,86,1261.1901203637474,2138.7509363059644,586.2980177787049,3986.2390744484164,57.77009768066293,438,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0439,106,74,0,51,125,1964.6425779816861,2631.860989636059,1697.2654245561785,6293.768992173924,17.7079762636304,439,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0440,109,85,0,42,127,2527.8242234748914,2994.729735649607,1123.7642364335666,6646.318195558064,412.1260867269307,440,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0441,97,69,0,46,115,1820.2073510215969,2663.162697984916,2230.9112202490933,6714.281269255606,468.85421745035353,441,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0442,109,73,0,40,113,1795.192255683318,2666.9473134714585,646.257135779008,5108.396704933784,306.02479154916875,442,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0443,106,71,0,45,116,1860.9385631608388,3041.4810427264574,557.0677693573457,5459.487375244642,80.43227739543201,443,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0444,94,61,2,36,99,1995.143434234204,2473.8987199235253,1590.1199602757408,6059.1621144334695,280.35681114381447,444,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0445,102,72,0,37,109,1932.8020515449925,2445.403418576338,1183.502377885761,5561.707848007092,381.79665699080783,445,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0446,88,60,1,37,98,1451.7586154882513,2668.1749219690587,681.5504594775714,4801.483996934881,374.33755313687664,446,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0447,93,61,0,37,98,1564.9839645257043,2919.6371083744802,484.81689232511854,4969.437965225304,325.310371625621,447,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0448,95,69,1,37,107,1811.6003888084083,2365.6649920903524,873.1804657957927,5050.445846694553,73.90726192572252,448,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0449,95,68,0,38,106,1488.6286972723194,1983.4314014234224,830.271509665682,4302.331608361424,275.41766136484364,449,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0450,91,60,0,44,104,2234.281872774185,2841.5368616926257,1268.530825673958,6344.349560140769,507.0902327752535,450,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0451,97,68,0,36,104,1460.759604044611,2562.4980448116826,913.819888489004,4937.077537345298,242.41742612642906,451,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0452,108,76,0,35,111,2222.9796943845686,2137.7174589644346,1133.8536305084485,5494.550783857452,255.88925421105085,452,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0453,88,51,0,37,88,1402.0034020609473,2084.8266608221356,911.9742605697509,4398.804323452834,27.003987011214093,453,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0454,98,67,0,39,106,1825.537754922057,2464.4214663106522,743.361039918795,5033.320261151504,86.51482260103636,454,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0455,95,68,0,34,102,1584.8699281188256,1520.2661492998009,835.6555118022527,3940.7915892208794,42.699857447395004,455,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0456,100,65,0,50,115,1682.7610658792619,2967.7817276044702,1373.511462785623,6024.0542562693545,459.60687984000634,456,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0457,101,76,0,39,115,1953.0329669047699,2683.2870485149483,643.3694995876033,5279.6895150073215,56.448705300292204,457,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0458,108,87,1,42,130,2568.7804548590343,2677.7930333483255,1411.9720882668482,6658.545576474207,108.71459364048147,458,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0459,108,72,0,42,114,2013.127341030453,3302.122099001704,861.7999730649293,6177.0494130970865,132.22356079958848,459,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0460,94,66,1,44,111,2003.2464838925303,2810.211875973909,329.169090728907,5142.627450595346,63.12975906477203,460,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0461,113,80,0,42,122,2419.8172766337334,2305.134122824728,428.59486941360865,5153.54626887207,67.76802687464271,461,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0462,122,84,0,48,132,2541.61355175091,2695.489012475252,645.4414730204687,5882.544037246631,110.44346123865685,462,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0463,95,73,0,43,116,1851.4396923918382,2917.0996211017286,655.7347419428366,5424.274055436404,438.0033163392476,463,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0464,84,59,0,29,88,1556.3825247039347,1761.8557744182485,407.67975972103864,3725.918058843222,277.14378085551095,464,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0465,90,68,0,32,100,2020.3098323731058,1982.3180685144919,549.0585250300211,4551.686425917619,602.3823344900542,465,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0466,100,70,1,46,117,1855.2376149300694,3153.980672604199,359.7641191796336,5368.982406713902,513.8310089817435,466,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0467,94,69,0,39,108,1933.8922203546788,2276.9966248396586,1073.6081803007037,5284.497025495041,271.76298094860755,467,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0468,113,72,0,40,112,1977.319972598812,2398.6134578689876,920.2356349980481,5296.169065465848,260.1881044661048,468,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0469,93,71,1,32,104,1892.012675886342,2225.058500009791,424.68451079417457,4541.755686690308,104.73660032799691,469,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0470,114,77,1,41,119,1781.908344577687,2472.0417073026115,1421.7407956761162,5675.690847556415,240.88312034868613,470,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0471,95,61,1,42,104,1647.8164862793153,2555.9802103011375,1388.3893594704903,5592.186056050943,152.30432484759456,471,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0472,85,66,0,29,95,1916.9603751446223,1833.0511046867875,411.0819928979562,4161.093472729366,0.0,472,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0473,103,68,0,32,100,1760.851420265907,2018.896525978348,278.69162825666206,4058.4395745009174,0.0,473,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0474,113,78,0,52,130,1814.4403882504569,3548.7576705451056,1232.3925886016866,6595.590647397249,13.630111154439945,474,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0475,94,65,0,41,106,1823.012129006115,2359.0820338358512,1213.1056410909891,5395.199803932956,0.0,475,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0476,101,70,0,48,118,2033.376547856937,3053.491102889203,712.2280439332449,5799.095694679385,4.3566395323354925,476,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0477,105,73,0,46,119,1994.2431249089548,2768.8370073166516,733.6301531925869,5496.710285418194,252.0294465639759,477,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0478,93,65,1,40,106,1932.9579928214687,2482.2072771622593,1248.4732013065147,5663.638471290243,121.56827178165466,478,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0479,113,79,0,49,128,2232.0864172231304,2731.3653427410504,1718.3154862984811,6681.7672462626615,279.5658781455549,479,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0480,116,82,0,48,130,2341.466823396752,2937.861517442362,1919.7321336948914,7199.060474534006,174.63662939090932,480,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0481,104,74,1,51,126,2928.0061782846515,4276.295623316065,956.5694764822606,8160.871278082977,1406.1760484909119,481,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0482,98,67,0,51,118,1961.4590584175291,3243.217017408585,1122.0086922559085,6326.684768082023,245.33362984113379,482,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0483,92,69,0,41,110,1817.552765548518,2746.025165349998,277.04705418132124,4840.624985079838,124.78198173950437,483,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0484,91,65,1,31,97,1700.9845508690016,1889.3646813285773,836.6610169898454,4427.010249187424,43.38234377873815,484,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0485,102,72,2,55,129,2197.4506094311682,3548.509689779035,838.1190689292807,6584.079368139483,252.1586469357441,485,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0486,86,56,0,33,89,2027.5099848064533,2425.064847212926,345.97306897383373,4798.547900993213,205.92221028659122,486,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0487,88,61,0,41,102,1760.9990929988335,2557.052057945634,1112.1898793197645,5430.241030264232,261.5838210232446,487,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0488,97,68,1,42,111,1959.1979875662375,2865.5158801555153,1950.871723884298,6775.585591606051,223.71701689943882,488,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0489,96,70,1,39,110,1928.5689085014637,2146.14159346795,1478.3924060711431,5553.102908040557,185.25548251687354,489,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0490,101,68,1,34,103,1715.9729418069019,1945.3359077250468,753.7374312195561,4415.046280751505,216.16137579890386,490,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0491,84,53,1,42,96,1603.4751674188715,2437.0731299165,599.4788804298585,4640.02717776523,134.43388369773112,491,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
