month_id,Total_Accidents,Own_Damage_Accidents,Third_Party_Accidents,Total_Loss_Cases,Mean_Own_Damage_Severity,Mean_Third_Party_Severity,Total_Own_Damage_Amount,Total_Third_Party_Amount,Total_Payout_Amount,source_row_number,source_sha256,critical_checks_pass
M0383,93,59,39,6,30333.10648749274,67581.21517644111,1789653.2827620716,2635667.3918812033,4425320.674643274,383,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0384,103,70,41,4,17854.62668728959,182071.57032340844,1249823.8681102714,7464934.383259746,8714758.251370018,384,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0385,104,67,45,6,8077.328914108394,51913.904816333714,541181.0372452624,2336125.716735017,2877306.7539802794,385,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0386,101,69,42,7,16587.16750233999,79172.3700730279,1144514.5576614593,3325239.5430671717,4469754.100728631,386,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0387,94,63,36,12,11590.080962947364,185467.58554822495,730175.100665684,6676833.079736098,7407008.180401782,387,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0388,108,81,41,8,25855.581564263415,57686.483715947645,2094302.1067053366,2365145.8323538536,4459447.93905919,388,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0389,113,77,41,18,26670.208689624553,110236.34012352834,2053606.0691010905,4519689.945064662,6573296.014165753,389,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0390,115,83,56,2,8141.544841422134,147997.16287494943,675748.2218380371,8287841.120997168,8963589.342835205,390,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0391,98,69,43,7,34731.68919058468,86652.48065465702,2396486.554150343,3726056.6681502517,6122543.222300595,391,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0392,93,72,42,3,11301.471520021068,55548.66810637897,813705.9494415169,2333044.060467917,3146750.009909434,392,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0393,104,77,44,6,56134.69638886527,58827.514582448624,4322371.621942625,2588410.6416277396,6910782.263570365,393,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0394,87,62,37,4,21391.185877855547,50734.6686165429,1326253.524427044,1877182.7388120873,3203436.2632391313,394,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0395,89,61,37,4,10427.10454253229,101925.26165949434,636053.3770944697,3771234.6814012905,4407288.05849576,395,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0396,86,63,42,6,11101.198534853935,106680.19261802206,699375.5076957978,4480568.089956926,5179943.597652724,396,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0397,93,70,39,3,27142.53069727285,74639.1198019095,1899977.1488090996,2910925.672274471,4810902.82108357,397,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0398,104,70,47,9,17417.31431575158,59495.15052066111,1219212.0021026107,2796272.0744710723,4015484.076573683,398,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0399,91,68,39,3,20785.432385340664,51624.250693017944,1413409.4022031652,2013345.7770276999,3426755.179230865,399,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0400,113,79,52,4,57969.25945446946,87484.62718904146,4579571.496903087,4549200.613830157,9128772.110733245,400,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0401,103,68,43,3,14478.984922751979,83985.38359353454,984570.9747471346,3611371.4945219853,4595942.46926912,401,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0402,98,68,39,6,22833.35568798173,132547.1651207702,1552668.1867827575,5169339.439710038,6722007.626492796,402,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0403,100,69,48,4,51632.50486698432,84482.57416895257,3562642.835821918,4055163.5601097234,7617806.395931642,403,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0404,89,59,33,3,25908.026036958025,101265.59762860385,1528573.5361805235,3341764.721743927,4870338.257924451,404,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0405,83,60,37,5,8400.43155229703,86497.88378538152,504025.8931378218,3200421.7000591164,3704447.5931969383,405,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0406,92,58,36,2,29828.912105732605,74475.29888311186,1730076.902132491,2681110.759792027,4411187.661924519,406,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0407,94,58,42,1,10962.090543467006,62473.80641087548,635801.2515210863,2623899.8692567702,3259701.1207778566,407,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0408,107,71,46,8,51230.20186230126,126674.04636622137,3637344.3322233898,5827006.132846183,9464350.465069573,408,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0409,102,77,43,3,13443.882340727048,76177.05706917525,1035178.9402359828,3275613.4539745357,4310792.394210518,409,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0410,107,78,39,3,130836.75821683709,61268.037932731764,10205267.140913293,2389453.4793765387,12594720.620289832,410,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0411,103,79,40,9,53126.20524832191,51773.937699180264,4196970.214617431,2070957.5079672106,6267927.722584642,411,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0412,100,65,43,4,13657.340999673297,57363.97127789956,887727.1649787644,2466650.7649496812,3354377.9299284457,412,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0413,95,65,40,4,22292.5603011142,68435.27162301558,1449016.419572423,2737410.864920623,4186427.284493046,413,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0414,85,64,36,15,34619.99100745195,56883.60472803358,2215679.424476925,2047809.7702092088,4263489.194686133,414,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0415,107,73,49,1,35249.13555002005,55259.57138337365,2573186.895151464,2707718.997785309,5280905.892936773,415,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0416,106,71,43,8,28721.514526624887,67479.23234664375,2039227.531390367,2901606.990905681,4940834.522296049,416,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0417,92,70,37,4,46690.473168881166,53864.31858169146,3268333.1218216815,1992979.7875225842,5261312.909344265,417,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0418,110,74,51,3,20459.82798355465,95260.87102235768,1514027.270783044,4858304.422140242,6372331.692923285,418,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0419,93,63,36,3,17676.1119354583,65167.957667977884,1113595.0519338727,2346046.476047204,3459641.5279810764,419,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0420,96,64,31,3,17887.932585449853,70331.55418376927,1144827.6854687906,2180278.1796968477,3325105.8651656383,420,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0421,117,85,52,4,36865.22372549877,53292.79081692596,3133544.0166673954,2771225.12248015,5904769.139147545,421,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0422,122,85,49,4,27422.212089834684,58497.79487368243,2330888.0276359483,2866391.948810439,5197279.976446387,422,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0423,90,67,40,3,26232.915011455912,61752.65120582104,1757605.3057675462,2470106.048232842,4227711.354000388,423,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0424,113,73,47,13,35494.76676599012,96792.60638566739,2591117.973917279,4549252.500126367,7140370.474043647,424,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0425,110,77,42,1,6434.108397655512,90032.51844804145,495426.3466194744,3781365.7748177405,4276792.121437215,425,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0426,106,76,45,6,26530.261247324648,55309.096078519804,2016299.8547966732,2488909.323533391,4505209.178330064,426,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0427,92,68,39,0,25113.010396685306,73336.2245682751,1707684.706974601,2860112.7581627285,4567797.465137329,427,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0428,121,88,40,3,59951.12037553851,55903.16673358091,5275698.593047389,2236126.6693432364,7511825.262390625,428,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0429,89,61,39,1,8802.994358871218,295741.8676013522,536982.6558911443,11533932.836452737,12070915.492343882,429,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0430,117,88,51,4,56067.52121738191,168625.17710414523,4933941.867129608,8599884.032311406,13533825.899441015,430,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0431,106,74,37,3,23045.953442076243,69643.83759119494,1705400.554713642,2576821.9908742127,4282222.545587854,431,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0432,121,87,58,7,29536.844183239875,80814.10842500062,2569705.4439418693,4687218.288650036,7256923.732591905,432,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0433,95,72,28,4,60207.443664539125,95456.36325774141,4334935.943846817,2672778.1712167594,7007714.115063576,433,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0434,91,66,41,3,30836.574887820025,83315.79434063451,2035213.9425961217,3415947.567966015,5451161.510562137,434,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0435,82,62,33,0,28007.314121691557,80913.75064075769,1736453.4755448767,2670153.771145004,4406607.24668988,435,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0436,95,64,35,4,25473.009292906638,178639.29190187887,1630272.5947460248,6252375.216565761,7882647.811311785,436,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0437,81,60,31,4,16480.170000974573,71880.93081133006,988810.2000584743,2228308.855151232,3217119.055209706,437,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0438,101,71,38,3,21653.15662393617,74933.14490395601,1537374.120299468,2847459.506350328,4384833.626649796,438,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0439,95,67,38,1,14338.339899417044,106583.18267662718,960668.773260942,4050160.941711833,5010829.7149727745,439,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0440,114,86,54,1,21445.28014630838,77894.53494929291,1844294.0925825208,4206304.887261817,6050598.979844338,440,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0441,92,71,35,4,5423.201386442264,84785.51593849524,385047.2984374008,2967493.0578473336,3352540.3562847343,441,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0442,113,83,39,4,28493.285458178376,55630.9858571627,2364942.6930288053,2169608.448429345,4534551.14145815,442,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0443,113,74,45,5,20474.953706252498,60198.19662272778,1515146.574262685,2708918.84802275,4224065.422285435,443,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0444,120,80,44,7,18002.713184651482,53290.74274438721,1440217.0547721186,2344792.6807530373,3785009.735525156,444,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0445,108,84,42,10,25130.935351645334,66282.17650044445,2110998.569538208,2783851.4130186667,4894849.982556875,445,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0446,99,65,37,13,9319.4756579533,63773.9645433651,605765.9177669645,2359636.688104509,2965402.6058714734,446,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0447,108,80,50,4,70091.86361122612,522173.5845537883,5607349.088898089,26108679.227689415,31716028.316587504,447,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0448,98,65,45,10,20709.328359037016,72959.75517532951,1346106.343337406,3283188.9828898283,4629295.326227235,448,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0449,92,65,37,4,20180.929235911142,92718.40731863855,1311760.4003342243,3430581.0707896263,4742341.471123851,449,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0450,96,71,47,2,12341.986609421492,58828.00753761364,876281.0492689259,2764916.3542678407,3641197.403536767,450,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0451,94,61,31,5,22345.222738349425,101947.54773007728,1363058.587039315,3160373.979632396,4523432.56667171,451,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0452,75,48,24,3,50623.74095950976,73252.77051546572,2429939.5660564685,1758066.4923711773,4188006.058427646,452,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0453,97,68,40,9,41009.118592742394,80609.93231563648,2788620.0643064827,3224397.2926254594,6013017.356931942,453,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0454,109,77,38,4,36778.27699026672,57484.949363552936,2831927.3282505376,2184428.0758150117,5016355.404065549,454,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0455,98,65,37,4,30571.985772943684,68732.18617745217,1987179.0752413394,2543090.8885657303,4530269.96380707,455,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0456,121,72,46,12,17763.027750491336,74747.23292081748,1278937.9980353762,3438372.714357604,4717310.71239298,456,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0457,103,77,40,9,9227.118588006137,71363.03254181535,710488.1312764725,2854521.301672614,3565009.4329490867,457,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0458,121,82,44,1,19523.550560213178,134152.5034016562,1600931.1459374805,5902710.149672872,7503641.295610353,458,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0459,103,70,43,9,19119.75019260647,124736.89711373793,1338382.5134824528,5363686.575890731,6702069.089373184,459,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0460,91,65,38,8,41327.22091119281,206022.82303630153,2686269.3592275325,7828867.275379458,10515136.634606991,460,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0461,91,60,38,9,26519.464862989233,77663.28110640716,1591167.8917793538,2951204.682043472,4542372.573822826,461,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0462,109,74,50,4,57952.959464672975,208725.1840064207,4288519.0003858,10436259.200321035,14724778.200706836,462,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0463,97,69,33,3,45183.76518704299,102174.2043947035,3117679.797905966,3371748.7450252157,6489428.542931182,463,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0464,106,75,49,8,16749.14739719273,56733.4242929854,1256186.0547894547,2779937.7903562845,4036123.845145739,464,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0465,110,78,46,8,7501.981630522114,62494.28286112625,585154.5671807249,2874737.0116118076,3459891.5787925324,465,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0466,91,62,32,7,50581.70053531431,55754.18942821459,3136065.433189487,1784134.0617028668,4920199.494892354,466,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0467,103,75,44,8,49793.07185406438,50084.19067390707,3734480.3890548283,2203704.389651911,5938184.778706739,467,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0468,84,55,42,8,9703.801990296903,54344.803542675494,533709.1094663297,2282481.748792371,2816190.8582587005,468,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0469,93,62,43,6,54477.55232704892,50081.44331525588,3377608.244277033,2153502.0625560028,5531110.306833036,469,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0470,113,81,43,11,27702.288396509368,83177.64092237358,2243885.360117259,3576638.559662064,5820523.919779323,470,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0471,105,76,42,5,24255.806205844136,62411.462902673855,1843441.2716441543,2621281.441912302,4464722.713556456,471,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0472,83,57,34,2,58038.969540885395,58087.1149235106,3308221.2638304676,1974961.9073993603,5283183.171229828,472,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0473,96,64,41,6,49355.82655936952,88743.30880783286,3158772.899799649,3638475.661121147,6797248.560920796,473,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0474,107,73,39,2,32558.656962885412,102176.3451747658,2376781.958290635,3984877.461815866,6361659.420106501,474,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0475,83,53,29,7,29258.641340901508,219729.30312104267,1550707.99106778,6372149.790510237,7922857.781578017,475,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0476,105,74,36,0,31883.265999564315,75409.03543250349,2359361.6839677594,2714725.2755701253,5074086.959537884,476,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0477,112,75,35,6,17326.03460387517,64047.92488662884,1299452.5952906378,2241677.3710320094,3541129.9663226474,477,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0478,99,73,36,3,21310.157802582173,57841.84778089532,1555641.5195884986,2082306.5201122314,3637948.03970073,478,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0479,111,74,39,3,12818.051210308033,55290.33639510107,948535.7895627944,2156323.119408942,3104858.908971736,479,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0480,105,73,40,7,18036.921573246396,55025.470777350936,1316695.2748469869,2201018.8310940373,3517714.105941024,480,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0481,93,59,35,8,17677.000605662783,61714.99319909681,1042943.0357341042,2160024.761968388,3202967.797702492,481,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0482,109,79,45,3,15045.237549830523,341315.20759103104,1188573.7664366113,15359184.341596397,16547758.108033009,482,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0483,106,78,27,2,23909.90056178546,50017.084158911886,1864972.2438192659,1350461.272290621,3215433.5161098866,483,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0484,106,73,42,5,18135.22556204193,54591.91574959876,1323871.466029061,2292860.461483148,3616731.927512209,484,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0485,103,72,44,7,29772.512045034004,54354.02213796824,2143620.867242448,2391576.9740706026,4535197.841313051,485,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0486,113,81,51,2,8321.581767435418,82856.9210725234,674048.1231622689,4225702.9746986935,4899751.097860962,486,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0487,111,74,39,7,20578.19138863403,59493.565569473714,1522786.1627589182,2320249.057209475,3843035.2199683934,487,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0488,95,64,37,2,23835.491398569997,63845.97591467881,1525471.4495084798,2362301.108843116,3887772.558351596,488,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0489,89,66,29,8,18281.089723199737,53323.846502576256,1206551.9217311826,1546391.5485747114,2752943.470305894,489,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0490,111,75,42,2,19862.01475054275,61540.68889756065,1489651.1062907062,2584708.9336975473,4074360.0399882533,490,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0491,104,70,38,7,8508.76760291957,52226.59690716847,595613.7322043699,1984610.6824724018,2580224.4146767715,491,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0492,104,79,47,6,27279.376682153597,67804.6307724502,2155070.757890134,3186817.646305159,5341888.404195294,492,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0493,109,71,42,1,32485.970218827275,52104.53439497302,2306503.8855367363,2188390.444588867,4494894.330125604,493,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
